"","genotype","mat","media","temp","n","avgLS","StddevLS","medianLS","gompShape","gompRate","gompLogLik","gompAIC","weibShape","weibScale","weibLogLik","weibAIC"
"4650","bna1","MATalpha","YPD",30,5,33,8.21583836257749,32,0.134376664074203,0.000975166584781641,-17.4918915527706,38.9837831055411,4.86360723259675,35.980311568294,-17.1547107208108,38.3094214416216
"4651","yjr026w","MATalpha","YPD",30,5,32,10.1734949746879,37,0.14135667350031,0.000845682128305761,-17.7582902297719,39.5165804595438,4.30937104298087,35.399921168508,-17.9566946445341,39.9133892890681
"4652","yjr030c","MATalpha","YPD",30,5,33.8,11.6490342947388,32,0.106399459100563,0.00175032612746688,-18.7582093082289,41.5164186164577,3.73998057266292,37.5969766530342,-18.7128416238003,41.4256832476005
"4653","gea1","MATalpha","YPD",30,5,31.8,17.8941331167509,40,0.0669664903113613,0.00550043254376582,-20.3669655487954,44.7339310975909,2.08091883149559,35.8389331830261,-20.9208817755028,45.8417635510055
"4654","hul4","MATalpha","YPD",30,5,28.2,21.7416650696307,24,0.0295708168527796,0.0172131823376241,-21.1411841063521,46.2823682127042,1.44047153220372,31.1351585937763,-21.2651122651692,46.5302245303384
"4655","isy1","MATalpha","YPD",30,5,25.8,5.97494769851586,26,0.176982738277623,0.00113572124041425,-16.0715373457491,36.1430746914983,5.05635520218765,28.0285377321201,-15.6583178300504,35.3166356601008
"4656","osm1","MATalpha","YPD",30,5,28.8,16.3920712541155,32,0.0503118440035387,0.0107774884832932,-20.4065820937684,44.8131641875367,2.11754506664011,32.6955056714653,-20.1717028752063,44.3434057504126
"4657","rad7","MATalpha","YPD",30,5,21.4,7.30068489937759,19,0.151834010844729,0.00372790418499515,-16.7133098056798,37.4266196113597,3.62691708387576,23.8168044782254,-16.4223857891295,36.844771578259
"4658","yjr037w","MATalpha","YPD",30,5,25.2,8.5848704125339,22,0.133951053523052,0.00284864907874983,-17.426734201737,38.8534684034741,3.68388066731774,28.0266083158199,-17.2203151547428,38.4406303094857
"4659","yjr038c","MATalpha","YPD",30,5,27.2,9.41806774237688,24,0.0962244691885886,0.00496607651471992,-18.439103093529,40.8782061870579,3.34099029815031,30.2894917121322,-17.7795566583348,39.5591133166696
"4660","pol32","MATalpha","YPD",30,5,12.4,4.39317652729776,13,0.275655419599197,0.00557451686837572,-13.8571352830132,31.7142705660265,3.64910890852808,13.7847977180191,-13.8542404237355,31.7084808474711
"4661","anb1","MATalpha","YPD",30,15,23.6666666666667,9.67077088570552,21,0.0786504704093496,0.0100144075761055,-56.1398227639657,116.279645527931,2.66955079660282,26.6158831723203,-54.5052775562829,113.010555112566
"4662","utr1","MATalpha","YPD",30,5,22.6,11.238327277669,19,0.089763729046155,0.00874708682439207,-18.5518715106622,41.1037430213243,2.47610706355453,25.6395510272492,-18.3793936921539,40.7587873843079
"4663","bfa1","MATalpha","YPD",30,5,28,11.2249721603218,31,0.105258555150765,0.00351811897590764,-18.5129460049415,41.025892009883,3.18119172473125,31.3851841051632,-18.5263614784779,41.0527229569558
"4664","rpa12","MATalpha","YPD",30,5,16,4.74341649025257,16,0.254939263218604,0.00257950066978992,-14.4052537726728,32.8105075453456,4.31841906099272,17.6266974011168,-14.2608373638971,32.5216747277943
"4665","ydl096c","MATalpha","YPD",30,5,16.8,6.97853852894716,14,0.115265723425571,0.0133710347100997,-16.8910026930908,37.7820053861816,2.79492505365706,18.9017876870499,-16.1142027531728,36.2284055063456
"4666","yjr054w","MATalpha","YPD",30,5,22.2,8.40832920383116,25,0.158827867176541,0.00274459394208866,-16.8607087589095,37.721417517819,3.48613824475473,24.8110258140239,-17.0522027713031,38.1044055426061
"4667","hit1","MATalpha","YPD",30,10,36.4,15.4861945687836,33,0.0551980338897085,0.00572050819614596,-41.5448920215677,87.0897840431353,2.68660242819728,41.0882097523922,-40.7115740285506,85.4231480571013
"4668","yjr056c","MATalpha","YPD",30,5,23.2,6.30079360080935,26,0.230905382556803,0.000592829933102786,-15.367992286791,34.7359845735819,5.13640117588288,25.3900654373156,-15.5370659624102,35.0741319248204
"4669","aps2","MATalpha","YPD",30,5,31.6,7.56967634711022,34,0.186809854595837,0.000284294051099078,-16.3116606417813,36.6233212835625,5.86494756692498,34.2473401731058,-16.4230426761565,36.8460853523129
"4670","ptk2","MATalpha","YPD",30,5,42,12.8257553383807,45,0.114407182029956,0.000518925594613121,-18.7929256992265,41.5858513984529,4.60334930141904,46.1915416669379,-19.0860489504533,42.1720979009066
"4671","cbf1","MATalpha","YPD",30,5,21.8,8.10555365166378,23,0.146584304776549,0.0037517959553058,-16.9499459533829,37.8998919067658,3.44248939113042,24.3377213312764,-16.9034002971623,37.8068005943247
"4672","yjr061w","MATalpha","YPD",30,5,28.4,6.18869937870632,25,0.192587445392992,0.000473333149837636,-15.931093693852,35.862187387704,5.68943552789342,30.7366441715454,-15.7254957076123,35.4509914152247
"4673","nta1","MATalpha","YPD",30,5,27.4,13.5757136092362,21,0.0570035027837876,0.0106668411536753,-19.8935967896568,43.7871935793136,2.41358786365538,31.0682321147765,-19.252766207919,42.505532415838
"4674","get3","MATalpha","YPD",30,5,22,9.46044396421225,24,0.135183463420048,0.00425728604322093,-17.4254249883784,38.8508499767567,2.98412730872774,24.7339924815324,-17.6775179602443,39.3550359204885
"4675","ydl114w","MATalpha","YPD",30,5,31,17.3925271309261,34,0.056497165584558,0.00779441315533139,-20.5146685513708,45.0293371027416,2.14842525397913,35.1477322749351,-20.5757406503483,45.1514813006967
"4676","dun1","MATalpha","YPD",30,20,19.75,10.0936405200189,17,0.0681632589583824,0.0172501878321793,-74.2703406802561,152.540681360512,2.13079791268855,22.3499977373899,-72.94999017593,149.89998035186
"4677","qri7","MATalpha","YPD",30,5,34,9.13783344124853,34,0.135356928809099,0.000792868297293178,-17.6865629216086,39.3731258432172,4.77802067467183,37.2452557078549,-17.5527304551489,39.1054609102978
"4678","pho2","MATalpha","YPD",30,20,28.95,8.9705659036417,29,0.121471774293349,0.00225901017141838,-71.5244171279769,147.048834255954,3.71618353186574,31.8902339951712,-72.1875036915777,148.375007383155
"4679","mss2","MATalpha","YPD",30,5,32,14.6799182559032,37,0.08321027299342,0.00371958883026612,-19.6570679144479,43.3141358288957,2.76712741606899,36.1528247857824,-19.8168661213278,43.6337322426557
"4680","ydl109c","MATalpha","YPD",30,5,22.8,5.80517010948,26,0.253447629507596,0.000422448599920746,-14.9541087283033,33.9082174566066,5.51789657470718,24.8566615363018,-15.1175162563435,34.2350325126871
"4681","tma17","MATalpha","YPD",30,5,25.6,8.44393273303382,27,0.147032149148164,0.00204746028632272,-17.1356198903956,38.2712397807911,3.94773055504717,28.3649834872866,-17.1051964851634,38.2103929703267
"4682","trm3","MATalpha","YPD",30,5,23.4,15.3394915169963,29,0.0688102078312021,0.0110583034990662,-19.4720739775294,42.9441479550588,1.69499854619972,26.1827276992981,-19.9829972320402,43.9659944640804
"4683","atg20","MATalpha","YPD",30,5,37.8,22.0159033428111,50,0.0553634859580071,0.00468949635350751,-21.3412904743011,46.6825809486021,2.01312917697049,42.6712835446475,-21.8838676548411,47.7677353096823
"4684","cyk3","MATalpha","YPD",30,5,20.6,3.78153408023781,22,0.36152464186798,0.000118201484408631,-12.9785390746862,29.9570781493724,7.5138430253841,22.0009655551738,-12.9901635076288,29.9803270152576
"4685","ydl129w","MATalpha","YPD",30,5,42.8,21.5336945274145,36,0.0444506639219526,0.00513403432232484,-21.8468743660619,47.6937487321237,2.42364281238222,48.4941262415031,-21.6602097638721,47.3204195277443
"4686","rpp1b","MATalpha","YPD",30,25,33.92,11.2543324990867,35,0.0818921501011569,0.00347972716264501,-97.0755028686972,198.151005737394,3.35384328657322,37.7656321911453,-95.4474421925342,194.894884385068
"4687","ydl118w","MATalpha","YPD",30,5,28.8,15.4499190936393,28,0.0813452847644965,0.00518308049621654,-19.5980970101106,43.1961940202212,2.09479707242426,32.1613410393536,-20.4698822197058,44.9397644394116
"4688","ydl119c","MATalpha","YPD",30,5,25.6,7.76530746332687,24,0.145419151573498,0.00216510139977302,-17.0627428844339,38.1254857688678,4.07853028103519,28.2779468584712,-16.7752507572659,37.5505015145318
"4689","ydl121c","MATalpha","YPD",30,5,37.8,16.1307160411434,40,0.0760359425544239,0.00272487772093488,-20.1557905133621,44.3115810267243,2.98039472493282,42.400147772411,-20.3952828209026,44.7905656418052
"4690","ubp1","MATalpha","YPD",30,5,36.4,11.2827301660547,36,0.0994415706254466,0.00165833510684394,-18.9113392388592,41.8226784777184,4.00733023897665,40.2328064447611,-18.632472800799,41.264945601598
"4691","sna4","MATalpha","YPD",30,5,27.2,19.5627196473292,15,0.0357907234253961,0.0160434346209793,-20.7951795661543,45.5903591323087,1.64288117079314,30.6393189921985,-20.7215713528736,45.4431427057473
"4692","ydl124w","MATalpha","YPD",30,5,27.8,4.96990945591567,27,0.202880331310865,0.000445109803241224,-15.3856422215472,34.7712844430945,6.18223957397071,29.7808148827143,-14.9513908388229,33.9027816776459
"4693","hnt1","MATalpha","YPD",30,5,31.2,10.5924501414923,33,0.12872122194431,0.00134332069551053,-17.9820584244624,39.9641168489247,3.9808253741048,34.5587564456509,-18.2036481499801,40.4072962999602
"4694","pcl2","MATalpha","YPD",30,5,32.4,11.8025420990565,26,0.0760017397826408,0.00466621237967807,-19.5247586560642,43.0495173121285,3.19370129870154,36.2018710832654,-18.8591282467932,41.7182564935865
"4695","lys21","MATalpha","YPD",30,5,21.4,8.50294066779253,21,0.128089378407816,0.00549950053821354,-17.3099211237564,38.6198422475127,3.14118328716383,23.9730598511861,-17.1567903983136,38.3135807966272
"4696","crd1","MATalpha","YPD",30,5,11,2,12,0.748481681772439,0.000107213208150912,-9.53705682612216,23.0741136522443,8.04650467288855,11.7334056579598,-9.67226828320678,23.3445365664136
"4697","ydl144c","MATalpha","YPD",30,5,20,2.91547594742265,20,0.410697663603662,6.51835432975489e-05,-12.1218398908769,28.2436797817539,8.54373567396955,21.1491976637737,-11.9661825239953,27.9323650479906
"4698","ldb17","MATalpha","YPD",30,5,15.6,2.07364413533277,16,0.637894663908611,1.70721405922143e-05,-10.1345386149664,24.2690772299328,10.0397646190303,16.4202414152656,-10.1029875812629,24.2059751625257
"4699","ydl133w","MATalpha","YPD",30,5,35.8,18.3357574154983,28,0.0493608940375801,0.00683966252632202,-21.089462122184,46.178924244368,2.36841953513872,40.5791718830896,-20.8308965955732,45.6617931911463
"4700","ydl134ca","MATalpha","YPD",30,5,30.2,10.6395488626163,30,0.120634686766254,0.00187009106366755,-18.1928848512957,40.3857697025914,3.70890069622169,33.6175153151311,-18.2448924685456,40.4897849370912
"4701","rdi1","MATalpha","YPD",30,5,27,15.4757875405422,23,0.054078425587258,0.0113536722771454,-20.0904819856975,44.180963971395,2.10489776220331,30.6629195848421,-19.8678177385801,43.7356354771602
"4702","rpl35b","MATalpha","YPD",30,25,31.68,9.17296753146621,31,0.0958698792501643,0.00311122112840227,-93.3908816639405,190.781763327881,3.72405062091047,35.064947122322,-90.6315903822346,185.263180764469
"4703","arf2","MATalpha","YPD",30,5,29,9.89949493661167,33,0.151964044411721,0.00102829126925952,-17.3641689262947,38.7283378525894,4.10939495828317,32.0720621816291,-17.831089411411,39.662178822822
"4704","rgt2","MATalpha","YPD",30,5,28.2,17.6550276125527,25,0.0471638807948367,0.0118561149263182,-20.5244522185868,45.0489044371735,1.84955450786213,31.7747848940271,-20.5977238840711,45.1954477681422
"4705","cln3 fob1","MATalpha","YPD",30,79,33.5696202531646,10.2653057010493,34,0.102863700410367,0.00205480821757851,-295.023715683808,594.047431367616,3.71302516294765,37.0278129707509,-296.820708541309,597.641417082619
"4706","cln3","MATalpha","0.05% D",30,80,21.225,6.6293841476577,20,0.131632366250296,0.00553719442880179,-272.189700540475,548.379401080949,3.44064289903478,23.6009297888224,-264.516514517278,533.033029034556
"4707","cln3 fob1","MATalpha","0.05% D",30,80,41,12.2639742046018,43,0.0884189503037633,0.00146310036498981,-312.161635668337,628.323271336673,3.87440187907753,45.2182667406656,-313.643141883808,631.286283767617
"4708","rps1b","MATa","YPD",30,40,27.25,8.51168126451631,27,0.107589574201726,0.003886556166353,-144.736633070804,293.473266141609,3.54099389183651,30.2273357698813,-142.004932218803,288.009864437607
"4709","rps26b","MATa","YPD",30,40,21.825,9.41326805018403,19,0.0783815527598076,0.0120472210650767,-148.329756056625,300.659512113249,2.5219433710499,24.6799336145495,-144.165869676481,292.331739352962
"4710","rpl13a rps1b","MATalpha","YPD",30,39,13.7692307692308,8.02778575508556,13,0.0858918267197426,0.0273214024947265,-133.279399853369,270.558799706737,1.82299619885618,15.5476848777931,-132.827492891676,269.654985783352
"4711","rpl6b rps26b","MATalpha","YPD",30,160,32.21875,10.3593738883434,33.5,0.0921733453337013,0.00315656627483275,-606.169763818911,1216.33952763782,3.4958249315867,35.8224253645271,-599.562698474137,1203.12539694827
"4712","rps26b","MATalpha","YPD",30,115,26.9478260869565,13.3053501165462,26,0.0527946450227821,0.0119342307784867,-460.649008395011,925.298016790022,2.1664912705374,30.4979792094578,-454.474424235757,912.948848471514
"4713","tco89","MATalpha","YPD",30,25,33.76,11.1813833371964,36,0.105089840179776,0.0018316730296286,-93.8669171340712,191.733834268142,3.60539020992403,37.4443061584474,-95.1873550629137,194.374710125827
"4714","psk1","MATalpha","YPD",30,45,27.4222222222222,10.154463615235,28,0.0836807477482544,0.00620333422628372,-170.45803210218,344.916064204361,2.95563322332406,30.7471399977396,-167.111293939222,338.222587878443
"4715","psk2","MATalpha","YPD",30,45,29.8888888888889,10.6113623112685,30,0.0934150481198761,0.00380627150033347,-170.056493875549,344.112987751098,3.17209500823417,33.3914661749232,-169.405273862501,342.810547725002
"4716","psk1 psk2","MATalpha","YPD",30,160,28.60625,9.17824668791109,29.5,0.10926046497229,0.00310650549064182,-583.796110900808,1171.59222180162,3.51858347757629,31.7848920906388,-580.61959789843,1165.23919579686
"4717","bxi1","MATalpha","YPD",30,40,25.05,8.35724773735886,23,0.105432015936273,0.00521976213234189,-144.569258781518,293.138517563036,3.26422589553437,27.9754569557798,-140.852999516379,285.705999032759
"4718","bxi1 sir2","MATalpha","YPD",30,40,24.6,8.4270626326962,24.5,0.118188658951069,0.00422593276692329,-142.363182555839,288.726365111679,3.3026637229927,27.4824192796522,-140.976124487853,285.952248975706
"4719","atg9","MATalpha","YPD",30,5,25.8,8.81476034841561,28,0.135490698610202,0.00252026877482427,-17.4386830128136,38.8773660256272,3.75098938774186,28.6784266131206,-17.3271652968848,38.6543305937696
"4720","ent1","MATalpha","YPD",30,5,30,5.52268050859363,31,0.268099431948044,4.73336610069415e-05,-14.5765635892061,33.1531271784121,7.99519983501183,31.9771360420942,-14.7020223220464,33.4040446440929
"4721","ydl162c","MATalpha","YPD",30,5,19.4,5.22494019104525,21,0.305376414266578,0.000433223821243621,-14.0992870340339,32.1985740680678,5.50732211068072,21.1448894979224,-14.4790164641284,32.9580329282568
"4722","nrp1","MATalpha","YPD",30,5,27.6,6.84105255059483,28,0.201959482991875,0.000426898769214777,-15.9242589725791,35.8485179451581,5.51217558668051,30.0249007182887,-15.9876497144538,35.9752994289076
"4723","bud30","MATalpha","YPD",30,5,20.8,5.89067059000926,23,0.239581882304073,0.000906193238628547,-15.1145826561303,34.2291653122607,4.83256470802858,22.8403482092692,-15.2333413851432,34.4666827702865
"4724","msh5","MATalpha","YPD",30,5,33.6,10.3344085462111,32,0.108961910908393,0.00174358850368143,-18.4534380564408,40.9068761128816,4.05308677126218,37.0931399125754,-18.1938215558183,40.3876431116366
"4725","clb3","MATalpha","YPD",30,5,27,10.1734949746879,22,0.0922054567929873,0.00542780877502645,-18.633380806864,41.2667616137279,3.15120349019709,30.2257554046634,-18.0735892273429,40.1471784546857
"4726","ydl156w","MATalpha","YPD",30,5,21.8,5.67450438364444,24,0.243713903798369,0.000671373113810715,-14.9659251742127,33.9318503484253,5.26686077931635,23.7866445514283,-15.0433441772631,34.0866883545262
"4727","ydl157c","MATalpha","YPD",30,5,32.4,14.380542409798,26,0.0528370382309993,0.00818679393264802,-20.4665653400149,44.9331306800298,2.62378660481044,36.5659703297929,-19.6480254915757,43.2960509831515
"4728","ydl158c","MATalpha","YPD",30,5,27.8,17.3262806164508,23,0.0504446712258959,0.0112915428296849,-20.4066981299791,44.8133962599582,1.90938356695407,31.503064800581,-20.3968601274691,44.7937202549382
"4729","ste7","MATalpha","YPD",30,25,28.36,10.1893735496022,28,0.0794506838869223,0.00628771125222297,-95.3984189111565,194.796837822313,3.01421161814169,31.6956660486935,-92.9845176069497,189.969035213899
"4730","dhh1","MATalpha","YPD",30,20,21.15,8.08035304075001,24,0.158374952960755,0.00327344995419306,-67.4456168325651,138.89123366513,3.1147377383125,23.6351991220392,-69.6924279334156,143.384855866831
"4731","sfa1","MATalpha","YPD",30,5,25.8,11.0995495404093,27,0.100262911845467,0.00504792832580423,-18.5099153995131,41.0198307990263,2.91461839210857,29.0453333535183,-18.4457455021445,40.891491004289
"4732","ydl177c","MATalpha","YPD",30,5,35.2,12.8724512040248,35,0.0961916333109705,0.00197979385784396,-19.1940803720703,42.3881607441406,3.53367488253853,39.2659421837636,-19.2068393483462,42.4136786966924
"4733","dld2","MATalpha","YPD",30,5,32.8,16.1771443709945,34,0.0640010736110105,0.00573403894359045,-20.3104999151584,44.6209998303168,2.48040436576605,37.0708162742874,-20.3204858171543,44.6409716343087
"4734","pcl9","MATalpha","YPD",30,5,26.2,8.92748564826626,29,0.138503233068161,0.00221163673691119,-17.4261400424957,38.8522800849914,3.80478870691135,29.1250893098012,-17.3723940785523,38.7447881571047
"4735","glt1","MATalpha","YPD",30,25,30.64,14.323291055713,32,0.0615988073043138,0.00729037911749353,-100.845307568432,205.690615136864,2.28132994004431,34.4075204820133,-101.73153550781,207.46307101562
